id,airbnb_property_id,homeaway_property_id,m_homeaway_property_id,title,room_type,property_type,adr,occ,revenue,reviews,rating,bedrooms,accommodates,bathrooms,latitude,longitude,days_available,img_cover,regions
16695,1003718,,,"100 % Solar, 2 BR, 1 Bath, UVa, Preston, Downtown",Entire home/apt,Home,192.66667,permission_denied,permission_denied,267,9.9,2,4,1.0,38.04076,-78.48811,74,https://a0.muscache.com/im/pictures/0f77d188-7b6f-424e-ada2-465b70aa5a06.jpg?aki_policy=x_large,[21399]
16801,123971,,,"Rest, Relax, & Rejuvenate at the Forest Haven!",Entire home/apt,Guest suite,106.42487,permission_denied,permission_denied,379,9.9,1,4,1.0,38.08557,-78.5993,250,https://a0.muscache.com/im/pictures/f01b2533-4290-4f0b-a40c-62895057fbd4.jpg?aki_policy=x_large,[21394]
16858,2591146,,,"Comfort, Convenience, & Charm - The Charles Suite",Private room,Home,70.983604,permission_denied,permission_denied,454,9.9,1,2,1.0,38.04686,-78.50017,127,https://a0.muscache.com/im/pictures/42953717/b343a950_original.jpg?aki_policy=x_large,[21399]
16896,1079716,,,Baileys Retreat Log Cabin-Wine/Beer Tour,Entire home/apt,Cabin,183.87987,permission_denied,permission_denied,755,9.8,1,2,1.0,38.08326,-78.62196,365,https://a0.muscache.com/im/pictures/bb5b0e65-c4fe-4282-9d23-b4dfe66fb87b.jpg?aki_policy=x_large,[21394]
16915,1334381,,,Bright Private apt (Separate entrance) near DT,Entire home/apt,Rental unit,114.699715,permission_denied,permission_denied,135,9.7,1,2,1.0,38.0408,-78.46504,263,https://a0.muscache.com/im/pictures/a7dd7852-7b83-481e-a37e-dbe56ee2e8e8.jpg?aki_policy=x_large,[21394]
16957,2912934,,,N. Downtown Arts & Crafts Bungalow,Entire home/apt,Home,211.35135,permission_denied,permission_denied,176,9.6,2,4,1.5,38.0349,-78.48187,37,https://a0.muscache.com/im/pictures/38859906/089a8468_original.jpg?aki_policy=x_large,[21398]
16986,6967254,,,Suite w/Pvt. Entrance+Screen Porch.,Entire home/apt,Guest suite,67.189026,permission_denied,permission_denied,801,9.6,1,2,1.0,38.04465,-78.45598,351,https://a0.muscache.com/im/pictures/0ed91ffa-7b08-4407-b16b-427bffd17a89.jpg?aki_policy=x_large,[21394]
17029,1664377,,,Bailey''s Retreat Cottage #1- Wine/Beer Tour option,Entire home/apt,Cottage,186.18106,permission_denied,permission_denied,409,9.7,2,4,1.0,38.08326,-78.62196,356,https://a0.muscache.com/im/pictures/b5fb1f63-a72b-4f48-8c95-4a0be900b4fb.jpg?aki_policy=x_large,[21394]
17051,2399994,,688243,Oxford Cottage: Cville’s favorite tiny home!,Entire home/apt,Tiny home,125.70525,permission_denied,permission_denied,586,9.9,1,4,1.0,38.04792,-78.48525,323,https://a0.muscache.com/im/pictures/0d54fa26-beaf-488e-8167-1e714d2601ae.jpg?aki_policy=x_large,[21399]
17072,5124187,,,Bailey''s Retreat Cottage #3 Wine/Beer tour option,Entire home/apt,Guesthouse,187.31767,permission_denied,permission_denied,353,9.7,2,4,1.0,38.08326,-78.6177,361,https://a0.muscache.com/im/pictures/0a67baae-fcc9-4886-8273-c5f633fd5a69.jpg?aki_policy=x_large,[21394]
17092,1051475,,,A Cozy Place Designed for Settling In!,Entire home/apt,Guesthouse,100.0,permission_denied,permission_denied,107,9.8,1,2,1.0,38.07332,-78.45861,9,https://a0.muscache.com/im/pictures/16084143/4d411d6b_original.jpg?aki_policy=x_large,[21394]
17128,2006572,,,Bailey''s Retreat Cottage #2 Wine/Beer Tour option,Entire home/apt,Cottage,180.04912,permission_denied,permission_denied,354,9.7,2,4,1.0,38.08326,-78.62196,362,https://a0.muscache.com/im/pictures/3807408c-0ce6-48fd-8409-8e157915eaf6.jpg?aki_policy=x_large,[21394]
17150,1792587,,,"Cape Cod in Locust Grove, C''ville",Private room,Home,69.90877,permission_denied,permission_denied,309,9.9,2,3,1.5,38.04364,-78.45777,330,https://a0.muscache.com/im/pictures/a45d6d2e-70c3-4424-bde5-08b454346cc7.jpg?aki_policy=x_large,[21394]
17225,362632,,,beautiful unusual home,Private room,Home,72.33517,permission_denied,permission_denied,433,9.8,1,2,1.0,38.03426,-78.46745,288,https://a0.muscache.com/im/pictures/4060204/ba6729f0_original.jpg?aki_policy=x_large,[21398]
17254,1186869,,,Do Drop Inn - charming 2BR bungalow,Entire home/apt,Bungalow,222.65883,permission_denied,permission_denied,376,9.8,2,4,1.0,38.04001,-78.49236,267,https://a0.muscache.com/im/pictures/25473067/415d7697_original.jpg?aki_policy=x_large,[21399]
17341,4411892,,,Private room - king mattress,Private room,Home,117.916664,permission_denied,permission_denied,96,9.6,1,3,1.0,38.07528,-78.62289,31,https://a0.muscache.com/im/pictures/2a053ded-6e45-4182-9ee2-8f245820c34e.jpg?aki_policy=x_large,[21394]
17388,236217,,,3Bed/2Ba Townhome near UVA w/free parking $2300/mo,Entire home/apt,Townhouse,250.78947,permission_denied,permission_denied,135,9.6,3,7,2.0,38.06949,-78.49211,131,https://a0.muscache.com/im/pictures/2353939/147ef22e_original.jpg?aki_policy=x_large,[21394]
17413,164672,,,Sunny Garden Apartment,Entire home/apt,Guest suite,133.58434,permission_denied,permission_denied,20,9.4,1,2,1.0,38.06141,-78.47464,192,https://a0.muscache.com/im/pictures/4381317/c79e7b35_original.jpg?aki_policy=x_large,[21394]
17437,2350534,,,Elbow Room - spacious suite in quiet neighborhood,Private room,Home,83.6504,permission_denied,permission_denied,133,9.9,1,4,1.0,38.07705,-78.45949,356,https://a0.muscache.com/im/pictures/84eab2b9-64b4-4f92-b81b-259e4c6f7e83.jpg?aki_policy=x_large,[21394]
17455,2571114,,,Escape to the Mountains- Bailey’s Retreat Cottage,Entire home/apt,Cottage,187.07343,permission_denied,permission_denied,339,9.8,2,4,1.0,38.08105,-78.6185,360,https://a0.muscache.com/im/pictures/bf7ae874-12d3-4890-bebf-26783d6d8c4b.jpg?aki_policy=x_large,[21394]
17472,6674438,,,Luxury cottage in Downtown C-Ville,Entire home/apt,Guesthouse,192.43329,permission_denied,permission_denied,350,9.8,1,4,1.0,38.03915,-78.46158,312,https://a0.muscache.com/im/pictures/84170457/b136d71b_original.jpg?aki_policy=x_large,[21394]
17728,236279,,,Comfortable room in the Nest at Meadowcreek,Private room,Home,86.283134,permission_denied,permission_denied,85,9.9,1,2,1.5,38.04442,-78.45756,246,https://a0.muscache.com/im/pictures/21147261/a8824da6_original.jpg?aki_policy=x_large,[21394]
17830,4553416,,,Bailey''s Retreat Farmhouse Wine/Beer Tour option,Entire home/apt,Home,262.83133,permission_denied,permission_denied,220,9.7,3,6,1.5,38.08266,-78.61942,365,https://a0.muscache.com/im/pictures/d32e55dd-2b06-4c27-bc17-bafb148a93a7.jpg?aki_policy=x_large,[21394]
18020,81577,,,The Nest at Meadowcreek,Entire home/apt,Home,266.2973,permission_denied,permission_denied,82,9.5,2,4,2.5,38.04969,-78.45422,278,https://a0.muscache.com/im/pictures/miso/Hosting-81577/original/309f26b8-a7c7-462d-9008-8c039b6cdb1a.jpeg?aki_policy=x_large,[21394]
18264,919860,,3660449ha,The Recycled House - Walk Downtown,Entire home/apt,Guesthouse,306.80273,permission_denied,permission_denied,224,9.9,1,6,1.5,38.03621,-78.47852,222,https://a0.muscache.com/im/pictures/66781442/fef05c16_original.jpg?aki_policy=x_large,[21398]
18363,402066,,,Beautiful Home - Heart of C-Ville,Entire home/apt,Home,460.7143,permission_denied,permission_denied,10,10.0,2,4,2.0,38.04041,-78.46507,7,https://a0.muscache.com/im/pictures/4574816/ef48b7d6_original.jpg?aki_policy=x_large,[21394]
18644,4085607,,,Cozy Cape Cod in Heart of Downtown,Entire home/apt,Home,282.05264,permission_denied,permission_denied,78,9.9,2,4,1.0,38.04305,-78.46014,47,https://a0.muscache.com/im/pictures/53973427/ec3f8b74_original.jpg?aki_policy=x_large,[21394]
18681,1382393,,694133,Downtown Bungalow - 4 Blocks from Downtown Mall!,Entire home/apt,Home,468.47827,permission_denied,permission_denied,78,9.9,3,6,2.0,38.03568,-78.48166,195,https://a0.muscache.com/im/pictures/82331473/c9e4873b_original.jpg?aki_policy=x_large,[21399]
18857,941471,,,The Forest Haven II - Relax & Enjoy Nature Here!,Entire home/apt,Home,311.39175,permission_denied,permission_denied,19,9.7,3,6,2.5,38.08602,-78.5996,250,https://a0.muscache.com/im/pictures/c2c5d3c9-d748-473b-84e6-269de5f4271c.jpg?aki_policy=x_large,[21394]
18877,5457390,,,Foxfield Inn - Dogwood Room,Private room,Bed and breakfast,281.85184,permission_denied,permission_denied,0,,1,2,1.0,38.10324,-78.56568,58,https://a0.muscache.com/im/pictures/b4befee9-f892-4c9a-9322-a428f7e0a9be.jpg?aki_policy=x_large,[21394]
100908,6391242,,,Cozy Modern Townhouse in Central Charlottesville,Entire home/apt,Townhouse,176.53847,permission_denied,permission_denied,85,10.0,2,2,1.5,38.02846,-78.50085,31,https://a0.muscache.com/im/pictures/80048570/2d5205b0_original.jpg?aki_policy=x_large,[21399]
100967,7086685,,,Cheerful Cottage,Entire home/apt,Cottage,220.67143,permission_denied,permission_denied,320,9.9,2,5,2.0,38.02834,-78.4667,343,https://a0.muscache.com/im/pictures/b32a3844-b7a2-43a1-b540-b3fc9779946c.jpg?aki_policy=x_large,[21398]
101183,762275,,,Treehouse on Stilts,Entire home/apt,Tiny home,109.85507,permission_denied,permission_denied,322,9.6,2,4,1.0,38.029,-78.46394,107,https://a0.muscache.com/im/pictures/10601633/57be7c6d_original.jpg?aki_policy=x_large,[21398]
101260,1300790,,,Classy new renovation in Fifeville,Entire home/apt,Rental unit,180.45143,permission_denied,permission_denied,279,9.6,1,2,1.0,38.03022,-78.49316,245,https://a0.muscache.com/im/pictures/8763262b-7a22-40a2-898f-ff10ba1d5fe7.jpg?aki_policy=x_large,[21399]
101320,4391817,,,Private Downtown Suite (contactless check-in),Entire home/apt,Rental unit,138.82967,permission_denied,permission_denied,580,9.6,1,4,1.0,38.02449,-78.48075,216,https://a0.muscache.com/im/pictures/76615068/5b2b488f_original.jpg?aki_policy=x_large,[21398]
101388,5352948,,,"Belmont Views - Beautiful, Spacious Apartment",Entire home/apt,Rental unit,236.9463,permission_denied,permission_denied,271,9.9,2,5,1.0,38.02073,-78.47314,275,https://a0.muscache.com/im/pictures/c04073cc-e68f-4807-9d1d-2424ba1009b1.jpg?aki_policy=x_large,[21398]
101427,1601402,,,Historic--Walk to UVA and Downtown,Private room,Home,81.5534,permission_denied,permission_denied,220,9.2,1,2,1.0,38.03023,-78.48867,103,https://a0.muscache.com/im/pictures/23242675/0229e569_original.jpg?aki_policy=x_large,[21399]
101484,1300232,,,Comfy & Unique Fifeville Studio,Entire home/apt,Loft,146.14789,permission_denied,permission_denied,196,9.6,0,2,1.0,38.03003,-78.49176,210,https://a0.muscache.com/im/pictures/3e8e166d-e1f5-498a-8694-98e13c3debff.jpg?aki_policy=x_large,[21399]
101773,3730726,,,Close to UVA/Private Outdoor Entry,Entire home/apt,Guest suite,133.9947,permission_denied,permission_denied,175,9.9,1,2,1.0,38.01811,-78.51687,339,https://a0.muscache.com/im/pictures/9928ff48-d018-43aa-899e-28a30200deb1.jpg?aki_policy=x_large,[21399]
102345,898058,,,Downtown Home with Local Charm,Entire home/apt,Home,2000.0,permission_denied,permission_denied,10,10.0,3,6,3.0,38.03121,-78.49335,31,https://a0.muscache.com/im/pictures/c2d68259-dc69-4e88-b018-961213dbabdb.jpg?aki_policy=x_large,[21399]
102427,1948995,,,Three rooms-walk to downtown,Private room,Home,199.64557,permission_denied,permission_denied,92,9.7,3,6,1.0,38.02864,-78.46449,329,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1948995/original/504e9b58-fed4-4ca1-81f7-a9aabbcae09b.jpeg?aki_policy=x_large,[21398]
102472,4950655,,,Secret Garden courtyard bed/bath private,Entire home/apt,Rental unit,172.73586,permission_denied,permission_denied,213,9.7,1,2,1.0,38.02318,-78.46026,351,https://a0.muscache.com/im/pictures/64577689/728ec20b_original.jpg?aki_policy=x_large,[21398]
102513,6004807,,,Close To Everything! / Very Clean No Steps,Entire home/apt,Home,309.1331,permission_denied,permission_denied,81,9.8,2,4,1.0,38.02097,-78.4694,348,https://a0.muscache.com/im/pictures/b6482beb-757f-45d9-bca0-59aa813f063a.jpg?aki_policy=x_large,[21398]
102734,3061401,,,Two Queen Rooms - Near Downtown,Private room,Home,137.71104,permission_denied,permission_denied,91,9.8,2,4,1.0,38.02865,-78.46232,327,https://a0.muscache.com/im/pictures/88145951/17aa8f50_original.jpg?aki_policy=x_large,[21398]
102802,4342251,,,Patio Downtown Retreat,Entire home/apt,Rental unit,151.50685,permission_denied,permission_denied,117,10.0,1,2,1.0,38.03052,-78.47227,195,https://a0.muscache.com/im/pictures/b2212386-284b-454c-ba29-31eaa66fe87b.jpg?aki_policy=x_large,[21398]
102894,673302,,,Adorable Butternut Cottage!,Entire home/apt,Cottage,274.0535,permission_denied,permission_denied,210,9.9,2,4,2.0,38.02954,-78.48898,327,https://a0.muscache.com/im/pictures/f8c335e0-4c51-47d8-b705-3cdd3a0fb4e7.jpg?aki_policy=x_large,[21399]
102990,7033381,,,"Charlottesville Cottage-2 king beds, no pets",Entire home/apt,Place,217.5,permission_denied,permission_denied,182,10.0,2,4,1.0,38.00153,-78.54572,275,https://a0.muscache.com/im/pictures/89202328/5b980b88_original.jpg?aki_policy=x_large,[21399]
103114,774005,,,"Central, Spacious, Cozy: No cleaning/service fee",Entire home/apt,Home,546.07574,permission_denied,permission_denied,246,9.6,2,6,2.0,38.02905,-78.49351,355,https://a0.muscache.com/im/pictures/53968513/1ce61db5_original.jpg?aki_policy=x_large,[21399]
103164,3061458,,,Queen Room - Walk to downtown,Private room,Home,74.60797,permission_denied,permission_denied,76,9.7,1,2,1.0,38.02894,-78.46248,345,https://a0.muscache.com/im/pictures/88149154/a1211f06_original.jpg?aki_policy=x_large,[21398]
103245,4438519,,,City seclusion 10 Mins From UVa!,Entire home/apt,Home,432.56302,permission_denied,permission_denied,14,9.8,3,6,2.0,38.02725,-78.47757,28,https://a0.muscache.com/im/pictures/a0061f67-9815-47db-a7ee-1f72fdf7de59.jpg?aki_policy=x_large,[21398]
103561,4961336,,655823,Azalea Cottage near UVa,Entire home/apt,Home,229.04192,permission_denied,permission_denied,136,9.9,2,4,1.0,38.02553,-78.51542,259,https://a0.muscache.com/im/pictures/62159925/3b95d98f_original.jpg?aki_policy=x_large,[21399]
103899,1420325,,,C''ville Small Group and Family Homestay,Entire home/apt,Home,537.17236,permission_denied,permission_denied,23,9.6,4,8,2.0,37.99485,-78.50989,61,https://a0.muscache.com/im/pictures/3c3d728a-3d6e-4a78-af01-8573a292f6a9.jpg?aki_policy=x_large,[21398]
104279,2431334,,,5 Min Walk Downtown,Entire home/apt,Home,413.35754,permission_denied,permission_denied,49,9.5,3,6,1.5,38.02888,-78.47577,260,https://a0.muscache.com/im/pictures/d204472b-ae84-4671-9647-1186fef914a2.jpg?aki_policy=x_large,[21398]
104395,5954234,,,New Custom Home in Downtown C''Ville,Entire home/apt,Home,543.2039,permission_denied,permission_denied,190,9.9,3,7,2.5,38.02879,-78.49163,357,https://a0.muscache.com/im/pictures/76731669/f26b13d8_original.jpg?aki_policy=x_large,[21399]
144829,905216,,,Cottage at Sunnybank,Entire home/apt,Farm stay,175.86812,permission_denied,permission_denied,44,10.0,1,2,1.0,38.00798,-78.71917,347,https://a0.muscache.com/im/pictures/22abbe3e-63a6-4392-b981-9cb217808079.jpg?aki_policy=x_large,[21399]
357111,914564,,,Cozy convenient home in Bellmont,Entire home/apt,Home,147.55319,permission_denied,permission_denied,278,9.7,2,5,1.0,38.0193,-78.48159,333,https://a0.muscache.com/im/pictures/14282844/6392c4cb_original.jpg?aki_policy=x_large,[21398]
420648,2537050,,,Less than a mile to UVa Rotunda,Entire home/apt,Home,1631.25,permission_denied,permission_denied,16,10.0,4,6,3.5,38.04423,-78.50144,122,https://a0.muscache.com/im/pictures/7478490d-b4de-4021-9da1-8fd5a4572ae7.jpg?aki_policy=x_large,[21399]
448171,7912919,,237611ha,Downtown Carriage House | Located a short walk from the historic downtown mall and situated in a quiet neighborhood,Entire home/apt,Home,205.18839,permission_denied,permission_denied,179,9.2,1,4,1.0,38.02297,-78.4916,364,https://a0.muscache.com/im/pictures/bf9fd40d-0363-4584-88f6-08993a61e9cd.jpg?aki_policy=x_large,[21398]
448190,7912866,,7160480ha,Old Met #202 | Renovated historic apartment overlooking Downtown Mall,Entire home/apt,Rental unit,248.27591,permission_denied,permission_denied,53,9.0,1,4,2.0,38.03196,-78.48188,301,https://a0.muscache.com/im/pictures/prohost-api/Hosting-7912866/original/6b0aa845-a501-4825-be90-32f8310b7b33.jpeg?aki_policy=x_large,[21398]
448205,7912785,,7160481ha,Old Met #201 | Renovated historic apartment overlooking Downtown Mall,Entire home/apt,Rental unit,243.0157,permission_denied,permission_denied,103,8.8,1,4,1.5,38.03191,-78.48107,334,https://a0.muscache.com/im/pictures/011a6acd-1ef4-4954-b024-26f1915f7f9f.jpg?aki_policy=x_large,[21398]
958562,8059831,,,Experience Mountain Time Magic!,Entire home/apt,Guest suite,189.26996,permission_denied,permission_denied,184,9.9,2,4,1.0,37.97761,-78.56167,350,https://a0.muscache.com/im/pictures/110853339/0b213006_original.jpg?aki_policy=x_large,[21399]
1000714,6106699,,,1BD minutes from downtown and UVA,Entire home/apt,Guest suite,73.23387,permission_denied,permission_denied,298,9.9,1,2,1.0,38.03563,-78.47062,298,https://a0.muscache.com/im/pictures/miso/Hosting-6106699/original/4e674c6b-ff27-44ef-9aa8-e2cde19f0213.jpeg?aki_policy=x_large,[21398]
1026091,4693831,,,Fernwalk Garden Apartment,Entire home/apt,Guest suite,83.46429,permission_denied,permission_denied,426,9.9,1,2,1.0,38.04871,-78.49282,54,https://a0.muscache.com/im/pictures/53a9771d-2482-4456-ae00-35609373af48.jpg?aki_policy=x_large,[21399]
1105353,8773668,,,UVA Graduation or Wedding rental,Entire home/apt,Home,1040.1041,permission_denied,permission_denied,4,10.0,4,8,4.0,38.04371,-78.49231,102,https://a0.muscache.com/im/pictures/111123075/b33ebd58_original.jpg?aki_policy=x_large,[21399]
1362032,9129433,,7160469ha,Park Street Flat | Urban Flat located just 3 blocks from Downtown Mall,Entire home/apt,Rental unit,234.1345,permission_denied,permission_denied,67,9.3,1,4,1.0,38.03506,-78.47718,293,https://a0.muscache.com/im/pictures/8886ebbc-34bc-45c4-a589-a69a3d3776a2.jpg?aki_policy=x_large,[21398]
1362053,9129878,,7160437ha,Nest on Locust | Stylish Downtown Villa,Entire home/apt,Home,373.26086,permission_denied,permission_denied,24,9.7,2,4,2.0,38.04042,-78.46353,70,https://a0.muscache.com/im/pictures/3e916dfa-29f8-4a76-93e5-bd808f1b4f0a.jpg?aki_policy=x_large,[21394]
1370924,9129518,,7160482ha,"Woolen Mills Retreat | Modern home with pool, close to Downtown/ UVA, and located in the historical Woolen Mills neighborhood",Entire home/apt,Home,893.3036,permission_denied,permission_denied,44,8.8,3,6,2.0,38.02218,-78.46147,216,https://a0.muscache.com/im/pictures/303c9fc1-8b90-45f4-9c50-aa6e53c06a14.jpg?aki_policy=x_large,[21398]
1370990,9129775,,7160478ha,Old Met #306 | Renovated historic apartment overlooking Downtown Mall,Entire home/apt,Rental unit,239.33463,permission_denied,permission_denied,109,9.3,1,4,2.0,38.03165,-78.48225,331,https://a0.muscache.com/im/pictures/40c6c9bc-e98e-4398-a26e-24eae0361955.jpg?aki_policy=x_large,[21398]
1370998,9127813,,921632ha,Graves Street Magnolia | Charming classic Belmont home located within a stone`s throw of the Downtown Mall,Entire home/apt,Home,380.3854,permission_denied,permission_denied,134,9.3,4,7,1.5,38.02748,-78.47758,310,https://a0.muscache.com/im/pictures/9e1f7b23-1e1f-415d-88bd-d591efdfedc7.jpg?aki_policy=x_large,[21398]
1371020,9129687,,326455ha,Pryor-Haynes House | Walk to Downtown Mall | Historic Stately Home with Pool Table,Entire home/apt,Home,710.9005,permission_denied,permission_denied,114,9.8,4,8,5.0,38.03065,-78.47169,360,https://a0.muscache.com/im/pictures/prohost-api/Hosting-9129687/original/420ae44f-8c8c-4608-a990-ad333ffafc1b.jpeg?aki_policy=x_large,[21398]
1371025,9129723,,4267288ha,"The Belmont Flat | Located in the popular Belmont neighborhood, just a stroll away from the Downtown Mall",Entire home/apt,Bungalow,205.54213,permission_denied,permission_denied,186,9.6,1,3,1.0,38.02277,-78.47206,358,https://a0.muscache.com/im/pictures/7cc20fc4-fbd7-4dec-9b56-ed51e1697214.jpg?aki_policy=x_large,[21398]
1387287,9212680,,,Private Cottage near Downtown/UVA,Entire home/apt,Home,142.82652,permission_denied,permission_denied,310,9.9,1,4,1.0,38.02219,-78.49009,101,https://a0.muscache.com/im/pictures/2373b54d-e37c-4e48-8140-126a37fbd5a4.jpg?aki_policy=x_large,[21398]
1439407,3218982,,,Fabulous Terrace Level Apartment In City,Entire home/apt,Rental unit,118.61848,permission_denied,permission_denied,201,10.0,1,4,1.0,38.03972,-78.46602,313,https://a0.muscache.com/im/pictures/3be1db13-3739-4999-84aa-30475d949273.jpg?aki_policy=x_large,[21394]
1467006,9541865,,7388326ha,Guest House on Locust | Charming guest house near Downtown C`ville,Entire home/apt,Bungalow,224.02858,permission_denied,permission_denied,40,9.8,1,4,1.0,38.0431,-78.46052,256,https://a0.muscache.com/im/pictures/e543b7bc-8289-4cc3-a497-25e708281e56.jpg?aki_policy=x_large,[21394]
1472234,9274661,,,Adorable cottage steps from Grounds,Entire home/apt,Cottage,259.6608,permission_denied,permission_denied,281,9.8,3,7,2.0,38.03008,-78.50681,274,https://a0.muscache.com/im/pictures/a0dbec88-d349-4ce9-8fb7-e4674525b25b.jpg?aki_policy=x_large,[21399]
1490729,7772434,,,The River''s Edge Close to Downtown,Entire home/apt,Guest suite,152.65765,permission_denied,permission_denied,114,9.9,2,3,1.0,38.04497,-78.45351,120,https://a0.muscache.com/im/pictures/81f21e99-8606-49ca-8403-c596505f18f2.jpg?aki_policy=x_large,[21403]
1495021,9704469,,,Adorable Downtown Cottage,Entire home/apt,Home,202.06697,permission_denied,permission_denied,282,9.7,2,4,2.0,38.02536,-78.4813,334,https://a0.muscache.com/im/pictures/b2aaa28a-7dce-44aa-a3e8-03e4d893dc79.jpg?aki_policy=x_large,[21398]
1536476,6467552,,,Studio Apartment near Downtown/UVA,Entire home/apt,Home,128.22897,permission_denied,permission_denied,222,9.4,0,2,1.0,38.04242,-78.48728,267,https://a0.muscache.com/im/pictures/de19b97a-9ffb-48aa-9f53-139b637b47e2.jpg?aki_policy=x_large,[21399]
1542717,9844794,,,"Modern, Light-filled Home - Family Friendly",Entire home/apt,Home,1110.3508,permission_denied,permission_denied,7,10.0,5,12,3.5,38.03027,-78.48812,26,https://a0.muscache.com/im/pictures/miso/Hosting-9844794/original/07209d4f-149c-49da-b10f-7041485ca36f.jpeg?aki_policy=x_large,[21399]
1574573,9985512,,,"Studio Guest ""Cottage""",Entire home/apt,Place,145.73276,permission_denied,permission_denied,129,9.7,0,2,1.0,38.04049,-78.46951,261,https://a0.muscache.com/im/pictures/4a65bf1d-1f1e-4923-9752-afcb58739748.jpg?aki_policy=x_large,[21394]
1576699,6024395,,,Charming Belmont / Downtown cottage,Entire home/apt,Home,326.7164,permission_denied,permission_denied,133,9.5,3,5,1.5,38.02521,-78.47677,273,https://a0.muscache.com/im/pictures/91eed257-4d84-4439-b639-d6efebe2ad02.jpg?aki_policy=x_large,[21398]
1632555,9569834,,785819,"Furnished Cottage-1 Bed-Travel Nurses, 30day min",Entire home/apt,Guesthouse,219.0,permission_denied,permission_denied,45,9.9,1,2,1.0,38.02608,-78.47486,11,https://a0.muscache.com/im/pictures/1433854e-6e1d-44af-836d-a5c70353f44b.jpg?aki_policy=x_large,[21398]
1702411,10710588,,,Comfortable & Convenient in Cville,Private room,Home,60.0,permission_denied,permission_denied,211,9.8,1,2,1.5,38.01729,-78.49419,305,https://a0.muscache.com/im/pictures/a8721bb1-aa77-47b8-aed4-84cf3b01d6c8.jpg?aki_policy=x_large,[21398]
1771472,11144486,,,Beautiful 4-Bedroom Belmont Home,Entire home/apt,Home,522.5402,permission_denied,permission_denied,81,9.7,4,7,2.0,38.02022,-78.47495,91,https://a0.muscache.com/im/pictures/69120331-6264-4f7b-b34d-ba7920857d69.jpg?aki_policy=x_large,[21398]
1793566,11143292,,,Large 6BR 4bath (10 Beds) By Downtown/UVA,Entire home/apt,Home,1093.3322,permission_denied,permission_denied,93,10.0,6,14,4.0,38.01799,-78.49218,362,https://a0.muscache.com/im/pictures/miso/Hosting-11143292/original/2f76a2ba-84f3-4b57-9118-8c4c984cba6a.jpeg?aki_policy=x_large,[21398]
1823970,10983225,,,Cozy Cottage minutes from downtown!,Entire home/apt,Bungalow,109.71296,permission_denied,permission_denied,194,9.7,0,2,1.0,38.02072,-78.47595,240,https://a0.muscache.com/im/pictures/13225090-717f-421f-9682-94027e58f589.jpg?aki_policy=x_large,[21398]
1936486,11557016,,,Cozy and Convenient in Cville,Private room,Home,52.0,permission_denied,permission_denied,218,9.8,1,2,1.0,38.01857,-78.49555,98,https://a0.muscache.com/im/pictures/44ea42c3-45a5-4ef8-9839-07651e0bd11d.jpg?aki_policy=x_large,[21398]
2014131,11094566,,,Downtown Beach Cottage. Walk Downtown and to UVA,Entire home/apt,Guesthouse,280.83832,permission_denied,permission_denied,76,9.9,0,2,1.0,38.03504,-78.4906,229,https://a0.muscache.com/im/pictures/69c537f6-6eb1-41de-865b-efb691061b92.jpg?aki_policy=x_large,[21399]
2085416,12016787,,904863,"Charming Plainfields Cottage - Close to Charlottesville, Peaceful Outdoors",Entire home/apt,Cabin,211.33333,permission_denied,permission_denied,79,9.9,1,2,1.0,38.05633,-78.64005,221,https://a0.muscache.com/im/pictures/2fa6cbf7-42ed-4cc4-8569-ee897f565a52.jpg?aki_policy=x_large,[21399]
2089994,11926883,,1693143,"Bright, Spacious Home Perfect for Groups (5 Beds)",Entire home/apt,Home,648.6826,permission_denied,permission_denied,130,9.6,4,12,2.5,38.01894,-78.49239,338,https://a0.muscache.com/im/pictures/miso/Hosting-11926883/original/74d47f41-49fa-4d5b-8731-50d7980ea1e1.jpeg?aki_policy=x_large,[21398]
2092743,7815840,,,"Cozy 1BD FULL PRIVATE APT in Charlottesville, VA",Entire home/apt,Rental unit,96.268654,permission_denied,permission_denied,557,9.8,1,4,1.0,38.06349,-78.47648,237,https://a0.muscache.com/im/pictures/cf466ed7-89e4-4f1a-9728-b3cfe147b712.jpg?aki_policy=x_large,[21394]
2095134,12017233,,970784,Braeside Annex | Comfort Close to Boars Head & UVA,Entire home/apt,Guest suite,314.27927,permission_denied,permission_denied,39,9.9,2,3,2.0,38.06299,-78.56547,234,https://a0.muscache.com/im/pictures/f1b69686-afa0-4a00-b5ea-f8a33ed57758.jpg?aki_policy=x_large,[21394]
2095163,12017479,,906090,Ingleridge Annex 2BR · Ingleridge | Luxury living 2-BR Annex 3 mi to UVA,Entire home/apt,Home,452.44998,permission_denied,permission_denied,33,9.9,2,4,2.0,38.07603,-78.52274,70,https://a0.muscache.com/im/pictures/prohost-api/Hosting-12017479/original/57a164b3-8bf0-43f0-98e9-5f66146c1b5f.jpeg?aki_policy=x_large,[21394]
2103365,12125053,,904833,Cope Foster - King room | Downtown Cville!,Private room,Home,208.32812,permission_denied,permission_denied,74,9.6,1,2,1.0,38.03372,-78.48029,214,https://a0.muscache.com/im/pictures/4b9d641e-4859-4eee-8c4a-f2d6a5e136e8.jpg?aki_policy=x_large,[21398]
